Title,推噓數,Author,Url,Date
[新聞] 台股蓄勢挑戰歷史新高 看好12月上漲機會,41,humbler,https://www.ptt.cc/bbs/Stock/M.1765380252.A.FC3.html,12/10
[情報] 3158嘉實/6898程曦資訊 2025/11營收,3,addy7533967,https://www.ptt.cc/bbs/Stock/M.1765383167.A.645.html,12/11
Re: [標的] 6696 TW 仁新 挑戰生技股之Dragon解盲篇,7,judy0092,https://www.ptt.cc/bbs/Stock/M.1765383480.A.7D6.html,12/11
Re: [新聞] 魏哲家：先進製程不夠、還是不夠,11,win8719,https://www.ptt.cc/bbs/Stock/M.1765397539.A.00D.html,12/11
[新聞] 阿里巴巴、字節跳動傳想買輝達H200晶片,34,cherish772,https://www.ptt.cc/bbs/Stock/M.1765403714.A.E66.html,12/11
[新聞] 甲骨文違約風險 16年高點,64,f12sd2e2aa,https://www.ptt.cc/bbs/Stock/M.1765406406.A.041.html,12/11
[新聞] 降息在望！專家推演「鷹式降息」下走勢,24,zephyr105,https://www.ptt.cc/bbs/Stock/M.1765406548.A.DA3.html,12/11
[新聞] 很快取得50%市場！ 川普：台灣晶片產業,99,brbear,https://www.ptt.cc/bbs/Stock/M.1765407301.A.ED5.html,12/11
Re: [標的] 台指期 多,40,starahsu,https://www.ptt.cc/bbs/Stock/M.1765409823.A.176.html,12/11
Re: [情報] SpaceX估計2026下半年上市,26,H2,https://www.ptt.cc/bbs/Stock/M.1765411722.A.031.html,12/11
[新聞] 川普怒批：Fed本可以降息2碼,37,jeff0025,https://www.ptt.cc/bbs/Stock/M.1765412395.A.570.html,12/11
[情報] 2211  長榮鋼11月營收,11,asos7747,https://www.ptt.cc/bbs/Stock/M.1765359455.A.DE0.html,12/10
[情報] 2887 台新新光金 11月自結 0.22 累計 1.7,26,q1a1,https://www.ptt.cc/bbs/Stock/M.1765359560.A.E1A.html,12/10
[情報] 2528皇普 11月營收,4,Q00863,https://www.ptt.cc/bbs/Stock/M.1765359881.A.21D.html,12/10
[情報] 2404 漢唐 11月營收,29,ShortestPath,https://www.ptt.cc/bbs/Stock/M.1765360244.A.986.html,12/10
"[情報] 2323 中環 賣順達 1370張 賠29,825,343元",40,q1a1,https://www.ptt.cc/bbs/Stock/M.1765360441.A.FA7.html,12/10
[情報] 2412 中華電 11月營收,9,fzdm,https://www.ptt.cc/bbs/Stock/M.1765361080.A.3C2.html,12/10
[情報] 3045 台灣大 11月自結,8,esso78124,https://www.ptt.cc/bbs/Stock/M.1765361086.A.B4E.html,12/10
[情報] 9940 信義 114年11月營收 年增38.59%,39,f204137,https://www.ptt.cc/bbs/Stock/M.1765362230.A.CCA.html,12/10
[情報] 4768 晶呈科技 11月營收,1,zonyi1012,https://www.ptt.cc/bbs/Stock/M.1765362602.A.BED.html,12/10
[情報] 1402 遠東新 11月營收,7,puddingtea,https://www.ptt.cc/bbs/Stock/M.1765364675.A.FAA.html,12/10
[情報] 2618 長榮航 11月營收,8,Xration,https://www.ptt.cc/bbs/Stock/M.1765365368.A.41D.html,12/10
[情報] 6869 雲豹能源 11月營收 年增53.13%,50,ilovecat5566,https://www.ptt.cc/bbs/Stock/M.1765365609.A.641.html,12/10
Re: [請益]  QQQ及VOO配置,32,junior020486,https://www.ptt.cc/bbs/Stock/M.1765366377.A.017.html,12/10
[情報] 114年【11月金控含銀行】累計EPS排行,18,sospeter,https://www.ptt.cc/bbs/Stock/M.1765369830.A.FA7.html,12/10
[情報] 8110 華東 11月營收,73,Redbeansauce,https://www.ptt.cc/bbs/Stock/M.1765370342.A.1A4.html,12/10
[新聞] 大研生醫營收／11月3.36億元,17,win740315,https://www.ptt.cc/bbs/Stock/M.1765371876.A.5D2.html,12/10
[標的] 2385 群光 請益,22,huskyxb360,https://www.ptt.cc/bbs/Stock/M.1765372355.A.403.html,12/10
[新聞] 韓新HMM與以星ZIM兩大官股企業出售案,1,bkprt730,https://www.ptt.cc/bbs/Stock/M.1765372795.A.157.html,12/10
[心得] 2025指數投資蛙年報,14,ntpcgov,https://www.ptt.cc/bbs/Stock/M.1765372852.A.0C3.html,12/10
[情報] 114年【11月份金控股】EPS排名(全已公布),13,light1023,https://www.ptt.cc/bbs/Stock/M.1765373241.A.57F.html,12/10
[情報] 新興(2605) 11月營收,15,b996060048,https://www.ptt.cc/bbs/Stock/M.1765350028.A.B85.html,12/10
[新聞] 57萬股民揪心　00940配0.045元盤中貼息,56,BlueBird5566,https://www.ptt.cc/bbs/Stock/M.1765351082.A.AB1.html,12/10
[心得] Re: [心得] 全球記憶體類股走勢 心得,22,layer0930,https://www.ptt.cc/bbs/Stock/M.1765351232.A.AA2.html,12/10
[新聞] 凱基投顧看2026年：估台股高點33K、低,11,IzumiKonata,https://www.ptt.cc/bbs/Stock/M.1765351730.A.624.html,12/10
[情報] 6788華景電 11月營收,5,kkbox0809,https://www.ptt.cc/bbs/Stock/M.1765351770.A.E53.html,12/10
[情報] 2301 光寶科114年11月營收,19,ALIENKUO,https://www.ptt.cc/bbs/Stock/M.1765352407.A.556.html,12/10
[情報] 威盛2388 11月營收,7,sayforever69,https://www.ptt.cc/bbs/Stock/M.1765352954.A.889.html,12/10
[情報] 3661 世芯  11月營收,46,EstelleRinz,https://www.ptt.cc/bbs/Stock/M.1765352993.A.C17.html,12/10
[情報] 力積電11月營收為40.92億元,38,ambrian,https://www.ptt.cc/bbs/Stock/M.1765353584.A.0EA.html,12/10
[情報] 1210 上市外資買賣超排行,71,paidzou,https://www.ptt.cc/bbs/Stock/M.1765353830.A.E8B.html,12/10
[情報] 2881富邦金 11月自結0.84 累積8.35,28,MOMO0478,https://www.ptt.cc/bbs/Stock/M.1765354841.A.F10.html,12/10
[情報] 7711 永擎 11月營收,0,oys0519,https://www.ptt.cc/bbs/Stock/M.1765355258.A.4A5.html,12/10
[情報] 3147 大綜 114年11月營收,4,SM19,https://www.ptt.cc/bbs/Stock/M.1765355449.A.FFD.html,12/10
[情報] 5871 中租 11月自結,45,huskyxb360,https://www.ptt.cc/bbs/Stock/M.1765356098.A.195.html,12/10
[情報] 2882國泰金 11月自結0.99,24,MOMO0478,https://www.ptt.cc/bbs/Stock/M.1765356551.A.19E.html,12/10
[情報] 2454 聯發科 11月營收,38,obrag,https://www.ptt.cc/bbs/Stock/M.1765358022.A.C04.html,12/10
[新聞] 群聯11月營收創次高；將更聚焦AI儲存需求,30,win8719,https://www.ptt.cc/bbs/Stock/M.1765358117.A.8C1.html,12/10
[情報] 2752 豆府 11月營收,0,hawkzod,https://www.ptt.cc/bbs/Stock/M.1765358772.A.28E.html,12/10
[新聞] 雙11檔期強勁！大研生醫11月營收3.3億元,8,burlroof,https://www.ptt.cc/bbs/Stock/M.1765358828.A.E1E.html,12/10
[情報] 2316 楠梓電11月營收,13,simmy4268,https://www.ptt.cc/bbs/Stock/M.1765359337.A.02B.html,12/10
[新聞] 川普：Fed新主席須挺立即降息 美經濟可,44,TCB006,https://www.ptt.cc/bbs/Stock/M.1765328960.A.356.html,12/10
[新聞] 川普准輝達H200晶片輸陸 25%抽成費向台灣,25,Gavatzky,https://www.ptt.cc/bbs/Stock/M.1765328979.A.F3C.html,12/10
[情報] 2368 金像電 11月營收,11,m840509,https://www.ptt.cc/bbs/Stock/M.1765329423.A.8B1.html,12/10
[標的] 6265 方土昶 多,18,Oo5566,https://www.ptt.cc/bbs/Stock/M.1765331128.A.89E.html,12/10
[新聞] 塔塔奪大單帶旺力積電 技術授權金規模上,44,sayforever69,https://www.ptt.cc/bbs/Stock/M.1765331167.A.DDD.html,12/10
[新聞] 匯兌利益挹注！台船連5個月獲利 明年搶,4,brbear,https://www.ptt.cc/bbs/Stock/M.1765331942.A.B02.html,12/10
[情報] 2834 臺企銀  11月自結0.08 累計1.19,27,dongforever,https://www.ptt.cc/bbs/Stock/M.1765333299.A.CAB.html,12/10
[新聞] DRAM漲幅堪比90年代！高盛、大摩在美光,50,IzumiKonata,https://www.ptt.cc/bbs/Stock/M.1765336564.A.B14.html,12/10
[新聞] 個股：騰雲(6870)11月營收創單月新高，跨數位保險業拼拓營運,15,vincentx5566,https://www.ptt.cc/bbs/Stock/M.1765339063.A.A63.html,12/10
[新聞] 國安基金8進場賺661億，全民共享有望？操,61,ChanHoPark,https://www.ptt.cc/bbs/Stock/M.1765341962.A.5DE.html,12/10
[情報] 台積電 11月營收,爆,MOMO0478,https://www.ptt.cc/bbs/Stock/M.1765344940.A.14C.html,12/10
[情報] 歐買尬~這營收!!,14,BlueBird5566,https://www.ptt.cc/bbs/Stock/M.1765345614.A.C34.html,12/10
[情報] 8454 富邦媒 114年11月營收,46,BlueBird5566,https://www.ptt.cc/bbs/Stock/M.1765345722.A.FBB.html,12/10
[閒聊] 2025/12/10 盤後閒聊,43,laptic,https://www.ptt.cc/bbs/Stock/M.1765346402.A.99F.html,12/10
"[情報] 1516 川飛 114年11月營收 YOY:999,999.99%",16,BlueBird5566,https://www.ptt.cc/bbs/Stock/M.1765347577.A.2D6.html,12/10
Re: [情報] 台積電 11月營收,80,ketter,https://www.ptt.cc/bbs/Stock/M.1765348096.A.70D.html,12/10
[情報] 2308 台達電 2025年11月營收,19,paidzou,https://www.ptt.cc/bbs/Stock/M.1765348637.A.600.html,12/10
[情報] 1210 上市投信買賣超排行,25,paidzou,https://www.ptt.cc/bbs/Stock/M.1765349203.A.33D.html,12/10
[情報] 中鋼11月營收,15,jack760806,https://www.ptt.cc/bbs/Stock/M.1765349936.A.275.html,12/10
[情報] 114年12月10日 三大法人買賣金額統計表,61,coconing,https://www.ptt.cc/bbs/Stock/M.1765349984.A.5CB.html,12/10
[情報] 1209 違約交割,0,leafff,https://www.ptt.cc/bbs/Stock/M.1765288242.A.9DB.html,12/09
[標的] 2395 研華 8069 元太 看法請益,18,yawi,https://www.ptt.cc/bbs/Stock/M.1765288822.A.048.html,12/09
[新聞] 焦點股〉Google AI眼鏡發布會倒數 宏達,11,brbear,https://www.ptt.cc/bbs/Stock/M.1765289037.A.7A0.html,12/09
[標的] 2377 微星 請益,98,PerfectWorld,https://www.ptt.cc/bbs/Stock/M.1765291320.A.1A0.html,12/09
[新聞] Memory Shortages Are Actually So Terri,15,sayforever69,https://www.ptt.cc/bbs/Stock/M.1765292155.A.565.html,12/09
[新聞] 「中國輝達」寒武紀良率僅20％ 中國科技,47,Su22,https://www.ptt.cc/bbs/Stock/M.1765293110.A.045.html,12/09
Re: [新聞] 輝達H200銷中繳25%營收　傳由台灣生產輸,9,kusoyoda,https://www.ptt.cc/bbs/Stock/M.1765294028.A.866.html,12/09
[標的] 2308 台達電 BBU相關 內有其他標的,9,wicer,https://www.ptt.cc/bbs/Stock/M.1765294335.A.2D8.html,12/09
[情報] 114年 證券、期貨公司 11月自結 eps,4,q1a1,https://www.ptt.cc/bbs/Stock/M.1765294934.A.D4D.html,12/09
[新聞] 影／台積電將會再投資台南 賴清德親口證實,46,hvariables,https://www.ptt.cc/bbs/Stock/M.1765295782.A.D73.html,12/09
[新聞] 〈進出口統計〉大驚喜！11月出口640億美,23,Su22,https://www.ptt.cc/bbs/Stock/M.1765295862.A.F64.html,12/09
Re: [標的] 2308 台達電 BBU相關 內有其他標的,3,icehorng,https://www.ptt.cc/bbs/Stock/M.1765295887.A.CA9.html,12/09
[新聞] 把Nvidia貼牌成雜牌！美破獲50億元晶片,54,gamehome,https://www.ptt.cc/bbs/Stock/M.1765296387.A.F47.html,12/10
[創作] 記憶卡蛙！變身 （AI創作）,12,mamorui,https://www.ptt.cc/bbs/Stock/M.1765296712.A.B72.html,12/10
[情報] 3711 日月光投控 11月營收,7,a0429,https://www.ptt.cc/bbs/Stock/M.1765299588.A.1E2.html,12/10
[情報] 8114 振樺電 11月營收,3,fzdm,https://www.ptt.cc/bbs/Stock/M.1765324371.A.379.html,12/10
[情報] 2324 仁寶 11月營收,22,fzdm,https://www.ptt.cc/bbs/Stock/M.1765324553.A.67C.html,12/10
[新聞] 10分鐘賺400億！　川普揭「英特爾10%股權,53,jeff0025,https://www.ptt.cc/bbs/Stock/M.1765325306.A.E23.html,12/10
[標的] Q4稀土，礦產，通訊，半導體及相關硬件,24,a89182a89182,https://www.ptt.cc/bbs/Stock/M.1765325941.A.6A9.html,12/10
[閒聊] 2025/12/10 盤中閒聊,99,laptic,https://www.ptt.cc/bbs/Stock/M.1765326602.A.0B9.html,12/10
[情報] 2883 凱基金 11月自結 0.26 累計 1.63,28,q1a1,https://www.ptt.cc/bbs/Stock/M.1765272877.A.032.html,12/09
[心得] 大家所崇拜的股票大師的真相!,61,ukbiz136,https://www.ptt.cc/bbs/Stock/M.1765273372.A.AD1.html,12/09
[情報] 8155 博智114年11月營收創新高,9,ALIENKUO,https://www.ptt.cc/bbs/Stock/M.1765273530.A.285.html,12/09
[新聞] 國安基金25年未增規模！綠委提案擴編至1,44,Kai877,https://www.ptt.cc/bbs/Stock/M.1765274969.A.900.html,12/09
[情報]  5880 合庫金 11月0.12 累積 1.26,12,esso78124,https://www.ptt.cc/bbs/Stock/M.1765274972.A.F52.html,12/09
Re: [新聞] 輝達H200銷中繳25%營收　傳由台灣生產輸,23,oldman0516,https://www.ptt.cc/bbs/Stock/M.1765275265.A.A94.html,12/09
Re: [心得] 大家所崇拜的股票大師的真相!,3,bobokeke,https://www.ptt.cc/bbs/Stock/M.1765275695.A.654.html,12/09
[情報] 2323 中環 買奇鋐、新盛力，子公司賣鴻海,10,q1a1,https://www.ptt.cc/bbs/Stock/M.1765276816.A.565.html,12/09
[情報] 光洋科決議通過子公司創鉅先進材料(股),3,s91156,https://www.ptt.cc/bbs/Stock/M.1765277036.A.8A4.html,12/09
[新聞] 神達營收 11月月減35.63% 客戶資料中心,72,kevin05233,https://www.ptt.cc/bbs/Stock/M.1765277683.A.EA4.html,12/09
[新聞] 1815富喬11月營收,13,yb3570srz,https://www.ptt.cc/bbs/Stock/M.1765278906.A.451.html,12/09
Re: [標的] 2485兆赫 短多,56,informatics,https://www.ptt.cc/bbs/Stock/M.1765279294.A.6BE.html,12/09
[請益] 009815跟009816有戲嗎,16,tpcjotp,https://www.ptt.cc/bbs/Stock/M.1765281080.A.39D.html,12/09
[心得] 如果OpenAI是故意流出Code Red的內部訊,33,ynanlin,https://www.ptt.cc/bbs/Stock/M.1765283340.A.A58.html,12/09
Re: [新聞] 川普點頭！同意輝達出售H200晶片,6,Callus,https://www.ptt.cc/bbs/Stock/M.1765285819.A.D40.html,12/09
[新聞] 台泥三元能源火災求償逾46億 中鼎:無法理解,30,DrowningPool,https://www.ptt.cc/bbs/Stock/M.1765286686.A.D1A.html,12/09
[情報] 1209 上市櫃外資投信買超金額排行,2,steveisaman,https://www.ptt.cc/bbs/Stock/M.1765287436.A.373.html,12/09
[情報] 114年12月09日信用交易統計,45,steward135,https://www.ptt.cc/bbs/Stock/M.1765287485.A.9BD.html,12/09
[情報] 1209 上市櫃股票週轉率排行,1,steveisaman,https://www.ptt.cc/bbs/Stock/M.1765288010.A.5F6.html,12/09
[標的] 0052/0050短期買誰強?,27,endeavor123,https://www.ptt.cc/bbs/Stock/M.1765252822.A.436.html,12/09
[新聞] 低軌衛星噴發 昇達科業績助力飛天價 2檔亮,17,IzumiKonata,https://www.ptt.cc/bbs/Stock/M.1765254952.A.13E.html,12/09
[新聞] 台股ETF大換血！謝金河一次點名近20檔,96,qwert1122,https://www.ptt.cc/bbs/Stock/M.1765256189.A.B10.html,12/09
Re: [標的] 0052/0050短期買誰強?,0,bbignose,https://www.ptt.cc/bbs/Stock/M.1765257869.A.A0E.html,12/09
[新聞] 焦點股》台虹：Google新款智慧AI眼鏡來了,18,sayforever69,https://www.ptt.cc/bbs/Stock/M.1765258408.A.381.html,12/09
[閒聊] 2025/12/09 盤後閒聊,33,laptic,https://www.ptt.cc/bbs/Stock/M.1765260006.A.5D8.html,12/09
[創作] 畢業（Beat It),63,idernest,https://www.ptt.cc/bbs/Stock/M.1765260281.A.CD1.html,12/09
Re: [新聞] 川普點頭！同意輝達出售H200晶片,95,YOYOISGOOD,https://www.ptt.cc/bbs/Stock/M.1765260516.A.4DE.html,12/09
[情報] 1209 上市投信買賣超排行,26,paidzou,https://www.ptt.cc/bbs/Stock/M.1765262764.A.4BC.html,12/09
[新聞] US to allow Nvidia H200 chip shipment,59,c259888,https://www.ptt.cc/bbs/Stock/M.1765263172.A.BDA.html,12/09
[情報] 114年12月09日 三大法人買賣金額統計表,59,coconing,https://www.ptt.cc/bbs/Stock/M.1765264166.A.2DB.html,12/09
Re: [新聞] 川普點頭！同意輝達出售H200晶片,46,kkm99,https://www.ptt.cc/bbs/Stock/M.1765264486.A.C4E.html,12/09
[新聞] 輝達H200銷中繳25%營收　傳由台灣生產輸,34,TCB006,https://www.ptt.cc/bbs/Stock/M.1765266267.A.761.html,12/09
[新聞] 英業達11月營收521億元年減一成 探近9個,26,burlroof,https://www.ptt.cc/bbs/Stock/M.1765266372.A.E6F.html,12/09
[情報] 1209 上市外資買賣超排行,82,paidzou,https://www.ptt.cc/bbs/Stock/M.1765267433.A.C30.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,0,xross,https://www.ptt.cc/bbs/Stock/M.1765267897.A.0B5.html,12/09
[情報] 2812 台中銀  11月自結0.14 累計1.4,40,dongforever,https://www.ptt.cc/bbs/Stock/M.1765268564.A.B5C.html,12/09
[新聞] 鋼市復甦的訊號來了！中鋼：鋼市明年迎4,75,brbear,https://www.ptt.cc/bbs/Stock/M.1765268567.A.7C9.html,12/09
[情報] 2344 華邦電 達注意標準10月自結0.26,73,ALIENKUO,https://www.ptt.cc/bbs/Stock/M.1765268765.A.A85.html,12/09
Re: [新聞] 鋼市復甦的訊號來了！中鋼：鋼市明年迎4,13,deann,https://www.ptt.cc/bbs/Stock/M.1765271080.A.2E4.html,12/09
[新聞] 中國地產又現地雷警報 萬達商管傳要求延,25,Su22,https://www.ptt.cc/bbs/Stock/M.1765209073.A.1AA.html,12/08
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,24,liliumeow,https://www.ptt.cc/bbs/Stock/M.1765210548.A.57F.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,7,win8719,https://www.ptt.cc/bbs/Stock/M.1765217840.A.135.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,0,xross,https://www.ptt.cc/bbs/Stock/M.1765225113.A.DB5.html,12/09
[新聞] 川普點頭！同意輝達出售H200晶片給中國,95,winall,https://www.ptt.cc/bbs/Stock/M.1765236338.A.0EE.html,12/09
[新聞] 美准輝達H200賣中國！每筆分潤25％　川,36,jeff0025,https://www.ptt.cc/bbs/Stock/M.1765237660.A.D56.html,12/09
Re: [新聞] 川普點頭！同意輝達出售H200晶片給中國,16,oopFoo,https://www.ptt.cc/bbs/Stock/M.1765237992.A.29C.html,12/09
[新聞] 「台灣知名連鎖超市」分店宣告熄燈！連,21,brbear,https://www.ptt.cc/bbs/Stock/M.1765239385.A.A09.html,12/09
[新聞] 記憶體大缺筆電喊漲！ 雙A、微星每台貴6,73,sayforever69,https://www.ptt.cc/bbs/Stock/M.1765239876.A.E7F.html,12/09
[閒聊] 2025/12/09 盤中閒聊,99,laptic,https://www.ptt.cc/bbs/Stock/M.1765240206.A.060.html,12/09
[新聞] Netflix華納聯姻機率降至23％ 川普警告：,43,ctfjuw,https://www.ptt.cc/bbs/Stock/M.1765242657.A.467.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,0,eelse,https://www.ptt.cc/bbs/Stock/M.1765242748.A.F8B.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,26,zzahoward,https://www.ptt.cc/bbs/Stock/M.1765242929.A.E4A.html,12/09
Re: [新聞] AMD盤前暴漲35%！證實Open AI拿1成股權,爆,hiro01210,https://www.ptt.cc/bbs/Stock/M.1765245248.A.61F.html,12/09
[標的] 散裝航運 裕民(更新慧洋),65,uzgo,https://www.ptt.cc/bbs/Stock/M.1765245793.A.667.html,12/09
Re: [新聞] 川普點頭！同意輝達出售H200晶片給中國,9,gn02118620,https://www.ptt.cc/bbs/Stock/M.1765246414.A.C00.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,33,kuosos520,https://www.ptt.cc/bbs/Stock/M.1765247805.A.167.html,12/09
Re: [新聞] 川普點頭！同意輝達出售H200晶片,27,purplvampire,https://www.ptt.cc/bbs/Stock/M.1765248004.A.D26.html,12/09
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,54,icrose,https://www.ptt.cc/bbs/Stock/M.1765249170.A.639.html,12/09
[請益] 用將來銀行買美股有建議的操作方式嗎,16,a24364803,https://www.ptt.cc/bbs/Stock/M.1765250321.A.657.html,12/09
[新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,38,a40494,https://www.ptt.cc/bbs/Stock/M.1765194855.A.975.html,12/08
Re: [請益]  QQQ及VOO配置,17,junior020486,https://www.ptt.cc/bbs/Stock/M.1765195734.A.493.html,12/08
[新聞] 期交所推出個股週選擇權並同步優化電子選,9,nisi0773,https://www.ptt.cc/bbs/Stock/M.1765196138.A.C3A.html,12/08
Re: [新聞] 全球慘付代價！中國出口海嘯肆虐 貿易順,82,j0588,https://www.ptt.cc/bbs/Stock/M.1765196635.A.B6A.html,12/08
Re: [新聞] 貿易失衡擴大　馬克宏：中國若「不縮減,14,gn02118620,https://www.ptt.cc/bbs/Stock/M.1765197424.A.B53.html,12/08
[情報] 3293 鈊象本公司114年11月自結損益,17,dragonjj,https://www.ptt.cc/bbs/Stock/M.1765197441.A.336.html,12/08
[請益] 金融的泡沫到底是什麼樣？,22,Xration,https://www.ptt.cc/bbs/Stock/M.1765197538.A.9D2.html,12/08
[標的] 2428 興勤 新興勤 成長多!,19,NDlillard,https://www.ptt.cc/bbs/Stock/M.1765197724.A.DD8.html,12/08
[請益] 台灣的出口金額是不是虛胖?,0,lovehandle,https://www.ptt.cc/bbs/Stock/M.1765198896.A.FB0.html,12/08
[新聞] 台股創波段新高 0050規模突破兆元大關,3,humbler,https://www.ptt.cc/bbs/Stock/M.1765199868.A.A8F.html,12/08
Re: [新聞] 台積赴美非外移 供應鏈借船出海,13,dragon9453,https://www.ptt.cc/bbs/Stock/M.1765199962.A.396.html,12/08
[情報] 1208 違約交割,2,leafff,https://www.ptt.cc/bbs/Stock/M.1765200133.A.B56.html,12/08
[情報] 1208 上市櫃外資投信買超金額排行,3,steveisaman,https://www.ptt.cc/bbs/Stock/M.1765200809.A.E8E.html,12/08
[情報] 1208 上市櫃股票週轉率排行,0,steveisaman,https://www.ptt.cc/bbs/Stock/M.1765201653.A.607.html,12/08
[情報] 114年12月08日信用交易統計,37,steward135,https://www.ptt.cc/bbs/Stock/M.1765201676.A.2DD.html,12/08
[情報] 6223 旺矽 114年11月營收,3,BlueBird5566,https://www.ptt.cc/bbs/Stock/M.1765204880.A.D6C.html,12/08
